player_name,player_slug,consistency_score,floor,ceiling,avg_fp,median_fp,std_fp,coef_variation,iqr_ratio,games_played,optimized_ma_fp,optimized_ma_points,optimized_ma_rebounds,optimized_ma_assists,injury_risk_score,games_played_count,is_contender,team,recent_form_zscore,consistency_premium,age_factor,usage_proxy,upside_ratio,floor_reliability,projected_fp,proj_p10,proj_p25,proj_p50,proj_p75,proj_p90,upside,downside,risk_reward_ratio,projection_range,adjusted_projection,vorp,scarcity_adjusted_value,draft_score,overall_rank
Cam Whitmore,whitmca01,6.7973892359331245,4.0,30.0,15.92156862745098,13.0,11.816975388961826,0.7421991931490801,1.0769230769230769,51.0,16.296841737169633,10.515461487001296,0.7048543315746069,1.120993958214103,70.0,51,True,Team.HOUSTON_ROCKETS,0.029279381315020923,1.187367558808605,1.0,12.341309776790007,1.772885283893395,0.23638470451911936,15.937046454338038,15.917775,15.926733,15.921664,15.921985,15.93082,0.009156227,0.0038890839,0.009120756,0.013045311,10.359080195319725,-5.321111060330555,-11.934306456554074,8.41969471186179,261
Simone Fontecchio,fontesi01,5.712098664887811,4.0,20.0,11.546666666666667,12.0,6.306173342227615,0.5461466520404978,0.5416666666666666,75.0,3.0823280498178014,5.894313974235419,3.7336214749361676,0.13967656479032828,14.519657597487507,75,True,Team.DETROIT_PISTONS,-1.1585187238752441,1.5476362786095874,1.0,9.767612013961914,1.5940488841657812,0.3188097768331562,11.545507510756739,11.500458,11.546666,11.543582,11.5409155,13.852192,2.30861,0.0431242,2.2131689,2.3517342,10.707323431529698,-4.972867824120582,-11.586063220344101,8.260655880992752,262
Isaac Okoro,okorois01,7.0465545652915305,6.0,23.800000000000004,13.163636363636364,12.0,6.676318082633261,0.5071788598685488,0.875,55.0,32.30833807539346,4.678647183489429,0.37034973908021884,2.853966110308385,66.01035861793628,55,True,Team.CLEVELAND_CAVALIERS,2.4939953641407406,1.6469611610267443,1.0,7.9029630328780325,1.6803594351732993,0.4236200256739409,13.177899807702955,13.158733,13.135332,13.164938,13.158736,14.090705,0.92576694,0.006204605,0.92005837,0.93197155,8.828510347014427,-6.851680908635853,-13.464876304859372,8.114632620249406,263
Nicolas Batum,batumni01,5.52840643171947,3.0,20.299999999999997,11.91025641025641,12.0,6.633608867043673,0.556966083562332,0.6666666666666666,78.0,15.76534868447681,5.10156151287447,0.18830966823631062,0.8682042664870487,18.330517672879346,78,True,Team.LOS_ANGELES_CLIPPERS,0.50501569328026,1.5221485933910033,1.0,6.15807544759783,1.572393247269116,0.2323733862959285,11.963813745024748,11.910147,11.917201,11.910024,11.907647,13.944207,2.0341835,-0.00012302399,2.0344338,2.0340605,10.867299248583683,-4.812892007066598,-11.426087403290117,8.076780131498067,264
Christian Wood,woodch01,7.618551960447112,4.9,29.0,15.92,16.0,9.057240197764438,0.5689221229751531,0.84375,50.0,-18.445915162748783,4.659975608223921,0.4921587594052761,2.496231462557491,70.0,50,False,Team.LOS_ANGELES_LAKERS,-3.4170323554952753,1.4949423343218455,1.0,7.648365830186688,1.7139479905437351,0.2895981087470449,16.027757172064575,15.919532,15.914507,15.921523,15.928305,15.920268,-0.0012550354,0.001991272,-0.0012525412,0.0007362366,10.418042161841974,-5.262149093808306,-11.875344490031825,8.050857335602364,265
Jacob Gilyard,gilyaja01,5.696311186635333,2.0,27.0,14.073170731707316,14.0,9.701370896091625,0.6893521780585037,1.0714285714285714,82.0,11.137175042121026,-0.1828974006917461,0.0680007678280044,2.244138535918596,20.0,82,False,Team.BROOKLYN_NETS,-0.27435696959709904,1.2668616465461682,1.0,2.1292419030548544,1.7912621359223302,0.13268608414239483,14.11200558189315,14.073179,13.980041,14.076884,14.088141,14.062141,-0.014742851,0.0037050247,-0.01468843,-0.011037827,12.700805023703836,-2.979386231946444,-9.592581628169963,8.036331074450393,266
Mo Bamba,bambamo01,6.674505356828016,5.0,21.0,13.09375,13.0,6.861848215859922,0.5240552336694928,0.8076923076923077,64.0,12.39152665756105,993709.7651147819,39.9877762237337,13.22222222222228,33.02705910663545,64,False,Team.NEW_ORLEANS_PELICANS,-0.08932038919580458,1.6024222633626883,1.0,993762.9751132278,1.4900221729490022,0.35476718403547675,13.051931393569436,13.086018,13.066975,13.094303,13.099868,13.091573,-0.0027303696,0.008285522,-0.0027079328,0.005555153,10.896596845613592,-4.783594410036688,-11.396789806260207,8.02811752836244,267
Evan Fournier,fournev01,6.336872346074181,3.0,24.0,14.40625,12.5,8.831263269629096,0.6130161054840153,1.12,64.0,15.182288016101776,7.932945184898974,0.19011686760984756,1.5018495701881818,35.0,64,False,Team.DETROIT_PISTONS,0.07893573743459047,1.4024928641985892,1.0,9.624911622697002,1.5578093306288032,0.1947261663286004,14.422370629507407,14.406298,14.389359,14.406248,14.406652,14.40657,0.00032234192,-4.9591064e-05,0.0003223579,0.00027275085,11.89845576934361,-3.781735486306671,-10.39493088253019,8.027775109069355,268
Steven Adams,adamsst01,6.212171806594967,4.4,27.60000000000001,13.448275862068966,10.0,9.159830622197575,0.6811156103685376,1.375,58.0,16.131340332969206,4.89942595660972,3.33222278318523,0.9286502255008039,55.0,58,True,Team.HOUSTON_ROCKETS,0.26408555129237893,1.2802202218544714,1.0,9.160298965295754,1.910262529832936,0.3045346062052506,13.445324334343141,13.417184,13.454716,13.448081,13.448681,14.04742,0.59933853,0.03089714,0.58137566,0.6302357,9.747860142398777,-5.932331113251504,-12.545526509475023,7.998460693836773,269
Robert Covington,covinro01,6.861932445091549,3.8000000000000007,24.300000000000004,14.89655172413793,14.0,8.63171708488708,0.579443970976216,0.5,58.0,2.7783138870766724,0.9627598063032816,0.18017946241315627,0.03161176880522709,55.0,58,False,Team.PHILADELPHIA_76ERS,-1.2581596542194666,1.4717917042713815,1.0,1.174551037521665,1.5286334056399136,0.23904555314533626,14.895975241710467,14.891308,14.898598,14.899417,14.963456,14.9039755,0.004558563,0.008109093,0.0045218947,0.012667656,10.799582050240089,-4.880609205410192,-11.49380460163371,7.807452220715134,270
Vasilije Micić,micicva01,5.116260742080053,1.0,30.0,14.195121951219512,11.0,11.406501167648514,0.8035507695422492,1.5454545454545454,82.0,-410.2503217309703,-0.9478529048252486,0.039999999999999994,1.5968914583350935,20.0,82,False,Team.PHOENIX_SUNS,-34.21153457745071,1.1067446719198892,1.0,0.6890385535098449,1.9743178170144462,0.06581059390048154,14.210144180873352,14.050644,14.097442,14.193883,14.2003355,14.188043,-0.0058403015,0.14323902,-0.0051085567,0.13739872,12.789129762786017,-2.8910614928642637,-9.504256889087783,7.722970948816173,271
Ricky Council IV,councri01,4.9756431609954905,0.20000000000000018,29.799999999999997,14.013698630136986,12.0,10.456030770365016,0.7461292729585984,1.1666666666666667,73.0,17.411558966993642,8.797687846350675,1.0257236343875402,1.7055767662202748,20.0,73,False,Team.PHILADELPHIA_76ERS,0.2966001405693145,1.181852504054579,1.0,11.528988246958491,1.98485401459854,0.013321167883211691,13.999397253626315,14.01173,14.013515,14.020046,14.011023,14.087483,0.06743717,0.00831604,0.066880986,0.07575321,12.599457528263683,-3.0807337273865976,-9.693929123610117,7.440800626808964,272
Neemias Queta,quetane01,5.102063951986323,2.0,23.9,12.516129032258064,11.0,8.780002820713543,0.701495070727113,1.0909090909090908,62.0,13.417221142356881,4.945880610274693,1.3860230023439581,1.2447688850434524,35.0,62,True,Team.BOSTON_CELTICS,0.09213618100296972,1.2476683095415724,1.0,7.576672497662104,1.7682577565632458,0.14797136038186157,12.419342639897224,12.515647,12.477818,12.50451,12.525211,13.829961,1.3254509,-0.011137009,1.3403788,1.3143139,10.245957677915209,-5.434233577735071,-12.04742897395859,7.406277925781177,273
AJ Johnson,johnsaj01,5.9913937669292086,1.7000000000000002,30.300000000000004,15.206896551724139,17.0,10.610272544664301,0.6977276730051354,1.1176470588235294,58.0,19.865980664084866,10.654104541595443,0.2829959154180982,3.6141564838562004,55.0,58,False,Team.WASHINGTON_WIZARDS,0.40128981420870163,1.2535606245586048,1.0,14.551256940869742,1.8695744680851065,0.1048936170212766,15.321210479731622,15.206393,15.205691,15.208059,15.206698,15.61298,0.40492058,0.001666069,0.40424708,0.40658665,11.107877597805425,-4.572313657844855,-11.185509054068374,7.306789082532401,274
Thaddeus Young,youngth01,4.616417082008324,1.0,32.0,12.818181818181818,12.0,10.463369135412925,0.8162912091456892,1.25,66.0,8.969045328047626,2.5524733417879384,1.4369798386530575,0.8363151635786948,35.0,66,True,Team.PHOENIX_SUNS,-0.3357770690855051,1.0913560994788516,1.0,4.825768344019691,2.3157894736842106,0.07236842105263158,13.025159982319309,13.006367,12.701496,12.786745,12.9963255,13.923916,1.1371708,-0.21962166,1.4572045,0.91754913,10.74575698541343,-4.934434270236851,-11.54762966646037,7.305693798174673,275
Danilo Gallinari,gallida01,4.821604976265768,2.6000000000000014,20.400000000000006,10.918367346938776,11.0,7.087893486018103,0.6491715529250225,0.8181818181818182,147.0,16.3089679380683,12.88572354350376,1.0697445397788836,0.10743316919861035,20.0,147,True,Team.MILWAUKEE_BUCKS,0.6665024212359487,1.3348077567756775,1.0,14.062901252481254,1.7116438356164387,0.21815068493150697,10.97305635839999,11.2393675,11.276636,10.974375,11.049774,13.9221115,2.9477367,-0.2649927,4.0104866,2.682744,9.875750722559992,-5.804440533090288,-12.417635929313807,7.249574696867714,276
Dāvis Bertāns,bertada01,5.296301100331695,3.0,22.0,12.023255813953488,9.0,8.076634033225243,0.671750993092235,1.4444444444444444,86.0,-527.2780301328252,-3.264977138838743,0.05882352941176462,1.2230321884275508,20.0,86,False,Team.CHARLOTTE_HORNETS,-59.416440496846405,1.2957547304127488,1.0,-1.9831214209994277,1.6892857142857143,0.23035714285714284,11.98746265273413,11.831043,11.7057085,11.556361,12.000505,13.973442,2.4170809,-0.27468204,3.3324432,2.1423988,10.788716387460719,-4.891474868189562,-11.50467026441308,7.204086097638374,277
Drew Eubanks,eubandr01,4.36325730341834,1.0,21.0,11.901639344262295,10.0,9.437811843564036,0.7929841907126808,1.5,122.0,27.579774428991048,2.9784480351010583,0.469717664320509,0.9380056922293629,20.0,122,True,Team.LOS_ANGELES_CLIPPERS,1.5020518974382455,1.1198406538439512,1.0,4.38617139165093,1.627700127064803,0.07750952986022872,11.788296080782331,11.823798,11.902212,11.901652,11.904851,13.825356,1.9237032,0.07785416,1.7847527,2.0015574,10.609466472704097,-5.070724782946183,-11.683920179169702,7.154395948746428,278
Marcus Sasser,sassema01,5.826252038703372,3.0,26.0,13.666666666666666,13.0,9.535406473149802,0.6977126687670587,0.9230769230769231,57.0,33.325085747094825,4.251973616564139,-0.6379742519279755,3.2927478913452948,70.0,57,True,Team.DETROIT_PISTONS,1.8659383603783086,1.2535842028754485,1.0,6.9067472559814584,1.7727272727272727,0.20454545454545456,13.73210250416859,13.647837,13.664632,13.665593,13.667115,14.045899,0.38030624,0.017756462,0.37367117,0.3980627,8.925866627709585,-6.754324627940695,-13.367520024164214,7.1513493717390935,279
Marcus Morris,morrima03,4.378444388478612,1.0,22.599999999999994,11.755102040816327,9.0,8.995533159647758,0.7652450083728127,1.6666666666666667,98.0,11.300929343350372,7.719638941468686,0.8741301189647867,0.16570048061329312,20.0,98,True,Team.CLEVELAND_CAVALIERS,-0.04543756598191907,1.1557420040834545,1.0,8.759469541046766,1.7718399999999994,0.0784,11.677998573214284,11.755141,11.7328825,11.727687,11.756027,13.78922,2.061533,-0.027454376,2.1197288,2.0340786,10.510198715892855,-5.169992539757425,-11.783187935980944,7.107064308214513,280
Jordan Nwora,nworajo01,4.677716296988277,0.0,25.0,13.48076923076923,12.0,10.31334159198169,0.765041031074248,1.1666666666666667,104.0,39.315557484058665,10.724514691461238,0.6593659447472456,-0.2742014416325558,20.0,104,False,Team.TORONTO_RAPTORS,2.2835683023661013,1.1560145288809638,1.0,11.109679194575927,1.7264276228419655,0.0,13.344293113573721,13.475543,13.349246,13.379054,13.295006,14.058653,0.6795988,-0.09648895,0.75217545,0.58310986,12.00986380221635,-3.6703274534339307,-10.28352284965745,7.037834450694424,281
Adem Bona,bonaad01,5.454076400154086,1.7000000000000002,33.300000000000004,14.827586206896552,11.5,12.34858351647095,0.8328114464596686,1.3478260869565217,58.0,27.566769900657803,13.172282775916443,2.8315621378028837,0.7591305700811108,55.0,58,False,Team.PHILADELPHIA_76ERS,0.9543472292803388,1.0720280114436143,1.0,16.76297548380044,2.103921568627451,0.10740740740740742,14.772829690300735,14.679603,14.709694,14.3764305,14.729147,14.754145,0.37771416,-0.3031721,0.542048,0.074542046,10.710301525468033,-4.969889730182247,-11.583085126405766,6.96480499864123,282
DeAndre Jordan,jordade01,5.808596268206915,4.5,21.5,12.285714285714286,10.0,8.42130437325114,0.6854550071250927,0.7,56.0,14.254571108781924,4.334352242668442,1.8095629234599289,1.0075056546523364,70.0,56,True,Team.DENVER_NUGGETS,0.20897921827656835,1.2731473998239324,1.0,7.151420820780707,1.618279569892473,0.3387096774193548,12.243665655090895,12.1080475,12.216268,12.265031,12.285911,13.869883,1.6048517,0.15698338,1.3871001,1.7618351,7.958382675809082,-7.721808579841198,-14.335003976064717,6.952858729284947,283
Colin Castleton,castlco01,4.5580526671192825,0.0,24.0,12.76923076923077,14.0,9.132813587480511,0.7152203411882327,1.1428571428571428,78.0,17.685711042293622,8.576386015339974,2.9799942049991195,0.9721309121463744,20.0,78,False,Team.TORONTO_RAPTORS,0.4852038607655189,1.2266622279596702,1.0,12.528511132485468,1.7430167597765363,0.0,12.81497436275116,12.768363,12.746348,12.769852,12.773385,13.79533,1.0254784,0.0014886856,1.023954,1.026967,11.533476926476045,-4.146714329174236,-10.759909725397755,6.777446550205116,284
Shake Milton,miltosh01,3.6705743255062955,0.0,28.0,11.75438596491228,8.0,11.033093284749224,0.9386362943741877,2.0,114.0,23.119791402998725,15.795002332381614,2.511435722073547,3.7217639921819594,20.0,114,True,Team.LOS_ANGELES_LAKERS,0.9445123684440302,0.9628009394785617,1.0,22.02820204663712,2.1953232462173315,0.0,11.678056489213093,11.633065,11.742977,11.755784,11.754747,13.856677,2.100893,0.12271881,1.8712548,2.2236118,10.510250840291784,-5.1699404153584965,-11.783135811582016,6.67411260368767,285
Lindy Waters III,waterli01,3.9474363602703555,1.0,22.0,10.846153846153847,9.0,8.878202814032838,0.8185577062583467,1.25,104.0,10.985509065111327,6.13701259692487,0.3317776101943581,1.0506890610189346,20.0,104,True,Team.DETROIT_PISTONS,0.014107345392778707,1.0886632306133497,1.0,7.519479268138163,1.857142857142857,0.08441558441558442,10.769020090277294,10.8306265,10.846288,10.84615,10.848295,13.685013,2.8388624,0.0155239105,2.795466,2.8543863,9.692118081249566,-5.988073174400714,-12.601268570624233,6.541804446141184,286
Sandro Mamukelashvili,mamuksa01,4.7335565151749215,2.0,27.0,12.442622950819672,10.0,10.43877480117457,0.8389529155094188,1.3,61.0,17.868714388021377,-408.4300928000018,-19.9460095555437,-722.5000000000116,35.0,61,False,Team.SAN_ANTONIO_SPURS,0.47435949492112883,1.0650161296506129,1.0,-1150.8761023555571,2.008536585365854,0.14878048780487804,12.262224749021263,12.142866,11.931936,12.166591,12.4418,14.188138,2.0215473,0.023724556,1.9746984,2.0452719,10.11633541794254,-5.56385583770774,-12.177051233931259,6.534322930347559,287
Delon Wright,wrighde01,3.880729305178657,0.0,25.10000000000001,11.6,9.0,9.596353474106714,0.827271851216096,1.4166666666666667,80.0,11.589863521412362,21.0031283967508,2.101609044424639,3.288681183901206,20.0,80,True,Team.NEW_YORK_KNICKS,-0.0009566006468553209,1.0784323914163065,1.0,26.393418625076645,1.9920634920634928,0.0,11.216335169781782,11.432711,11.330185,11.248224,11.333727,13.844041,2.5958166,-0.18448639,3.1830451,2.4113302,10.094701652803604,-5.5854896028466765,-12.198684999070196,6.522148098853169,288
David Roddy,roddyda01,3.905350195820133,1.0,25.0,10.727272727272727,9.0,8.79143083908115,0.8195401629651919,1.5555555555555556,99.0,15.871730767861596,14.122251879918135,0.5725904239930593,2.1309250597523706,20.0,99,True,Team.HOUSTON_ROCKETS,0.5254041135699465,1.087500079143203,1.0,16.825767363663566,2.1317829457364343,0.08527131782945736,10.651982356287471,10.714124,10.717602,10.727999,10.727265,13.739344,3.011345,0.013875008,2.9701343,3.02522,9.586784120658724,-6.093407134991557,-12.706602531215076,6.473246975029172,289
Ryan Rollins,rolliry01,4.879081590496726,0.5,29.5,14.089285714285714,11.0,11.577806333230656,0.8217454431697298,1.25,56.0,19.98232384393651,8.417401838748408,-1.6082474226804142,-1.1716106417646976,70.0,56,True,Team.MILWAUKEE_BUCKS,0.46852670279087905,1.0848982302111154,1.0,5.637543774303296,1.9550295857988167,0.033136094674556214,14.148955049869762,14.06598,14.089468,14.088458,14.094446,14.118404,0.029946327,0.022478104,0.029287988,0.05242443,9.196820782415346,-6.483370473234935,-13.096565869458454,6.470241611774525,290
Oso Ighodaro,ighodos01,4.781813882843993,1.0,23.0,12.311475409836065,12.0,8.369619110370197,0.6798225908556351,1.1666666666666667,61.0,16.42708218903653,6.08905230473173,1.7263352577273912,1.7254170968131266,35.0,61,False,Team.PHOENIX_SUNS,0.4392501691605962,1.2823429479040642,1.0,9.540804659272247,1.727832512315271,0.07512315270935961,12.344126362543658,12.262321,12.265067,12.311334,12.317471,13.827815,1.5164814,0.049012184,1.445628,1.5654936,10.183904249098518,-5.496287006551762,-12.109482402775281,6.390171474932334,291
Dalen Terry,terryda01,4.638519545654868,3.0,21.39999999999999,10.520547945205479,9.0,7.608772134739361,0.7232296430155903,1.2222222222222223,73.0,13.613908782557576,31.057823201787745,-0.7999999999999934,2.3192942508186416,20.0,73,False,Team.CHICAGO_BULLS,0.35932660185873905,1.2147278811983475,1.0,32.577117452606394,1.8575505350772883,0.26040428061831156,10.488598069341567,10.520361,10.509875,10.520056,10.520985,13.770813,3.2507572,-0.00030517578,3.2517495,3.250452,9.43973826240741,-6.2404529932428705,-12.85364838946639,6.3758537451551565,292
Jamison Battle,battlja01,5.3747238477996895,2.6000000000000014,22.0,12.491525423728813,12.0,8.255194320323586,0.660863588736895,0.9166666666666666,59.0,18.74752100310412,11.235297405487042,0.7176902513702452,1.2775786132842022,55.0,59,False,Team.TORONTO_RAPTORS,0.6759442711686446,1.3142960378220936,1.0,13.23056627014149,1.6306532663316584,0.1927135678391961,12.438546968361857,12.471388,12.469421,12.497046,12.491429,13.856269,1.3592224,0.025658607,1.3252192,1.384881,9.017946552062346,-6.662244703587934,-13.275440099811453,6.309320908852526,293
Jay Huff,huffja01,4.351721079403106,0.0,25.0,12.90625,12.0,10.507019602984473,0.8141032137905645,1.5208333333333333,64.0,11.665800660475753,6.03017696490046,0.5614299811748373,0.484321204122272,35.0,64,False,Team.MEMPHIS_GRIZZLIES,-0.10779935920179737,1.0939683669344542,1.0,7.075928150197569,1.797752808988764,0.0,12.919795054264407,12.906141,12.906586,12.92599,12.888255,13.790822,0.8648319,0.019848824,0.8480001,0.88468075,10.658830919768135,-5.021360335882145,-11.634555732105664,6.303185194519749,294
Aaron Holiday,holidaa01,4.250236964038749,2.1000000000000005,18.9,10.274193548387096,8.0,7.584299050773993,0.7381892325714091,1.09375,62.0,10.860186933993809,6.049697024382975,0.41604298460061373,4.693070186706381,35.0,62,True,Team.HOUSTON_ROCKETS,0.06826339368429594,1.1930480148643587,1.0,11.158810195689968,1.6763948497854078,0.1862660944206009,10.252799012918734,10.178409,10.156929,9.984803,10.021807,13.8933,3.9084969,-0.19360542,4.846879,3.7148914,8.458559185657956,-7.221632069992324,-13.834827466215843,6.220568216142633,295
Kai Jones,joneska01,3.5869835750977317,0.0,29.10000000000001,11.725,10.0,11.37758212451134,0.9703694775702636,1.5,80.0,21.87077445041803,10.459503241117448,1.9366581322660872,1.2472428843854324,20.0,80,False,Team.DALLAS_MAVERICKS,0.8196895280804755,0.9342568346305967,1.0,13.643404257768967,2.286836935166995,0.0,11.697749028971401,11.724724,11.724055,11.69303,11.726025,13.858228,2.1651974,-0.03169346,2.236066,2.133504,10.52797412607426,-5.1522171295760195,-11.765412525799539,6.0230780287881265,296
Seth Curry,curryse01,4.269749910706666,1.7000000000000002,23.0,10.985294117647058,9.5,8.664485740584317,0.7887349804012498,1.4210526315789473,68.0,19.875207710397095,12.040528431246653,-0.016206334662437927,0.45110755157939675,35.0,68,False,Team.CHARLOTTE_HORNETS,0.919853764739742,1.125194824162897,1.0,12.475429648163612,1.9190184049079755,0.14184049079754604,10.902029006593136,10.946531,10.953383,10.985231,10.985319,13.703497,2.7182655,0.038700104,2.616988,2.7569656,8.994173930439336,-6.686017325210944,-13.299212721434463,5.812111341510084,297
Jabari Walker,walkeja01,4.057771096956165,1.0,22.200000000000003,11.35,10.5,9.586144515219175,0.8445942304157864,1.3333333333333333,60.0,18.2066617707411,17.899106740978276,3.4640191197759043,0.8722271466135854,35.0,60,False,Team.PORTLAND_TRAIL_BLAZERS,0.647701508408809,1.0586556298992271,1.0,22.235353007367767,1.7975708502024295,0.08097165991902834,11.357987740698013,11.499241,11.360291,11.222986,10.956435,13.71619,2.493204,-0.27625465,3.4448638,2.2169495,9.37033988607586,-6.309851369574421,-12.92304676579794,5.79737620851854,298
Cody Williams,willico04,5.287520858457116,4.0,19.1,10.68,10.0,6.262395707714421,0.5863666392991032,0.575,50.0,10.163124196421833,4.645782591197626,0.3000045725326751,0.9872541884580227,64.53139189401821,50,False,Team.UTAH_JAZZ,-0.07117152856723565,1.4569472680390902,1.0,5.933041352188323,1.6352739726027399,0.3424657534246575,10.595386942542978,10.639979,10.662215,10.679958,10.669868,13.596353,2.9163942,0.03997898,2.804282,2.9563732,7.176711607252957,-8.503479648397324,-15.116675044620841,5.675881458105432,299
Andre Jackson Jr.,jacksan01,3.7220167869594993,1.0,21.0,9.91044776119403,8.0,7.666035468187577,0.7735306873020596,1.5,67.0,10.999483071106283,1.4585498119718774,0.9546633294234962,1.2228761871180516,35.0,67,True,Team.MILWAUKEE_BUCKS,0.12566707278201517,1.1447794731614374,1.0,3.636089328513425,1.9247606019151846,0.09165526675786594,9.833214401748329,9.7892065,9.910942,9.907411,9.910627,13.827416,3.9200058,0.11820412,3.5056264,4.03821,8.11240188144237,-7.56778937420791,-14.18098477043143,5.641446275649487,300
Skylar Mays,mayssk01,3.04966419329915,0.0,32.5,11.131578947368421,6.0,12.5806264019253,1.1301744758230767,2.5,76.0,4.209289141016777,2.459029313717851,0.20030185461911237,1.0269996413696603,20.0,76,False,Team.LOS_ANGELES_LAKERS,-0.5097180057445866,0.8128928210211213,1.0,3.686330809706624,2.6789587852494576,0.0,11.137594207416068,11.126824,11.137045,11.135646,11.131709,13.1863985,2.0507526,0.008821487,2.0328202,2.0595741,10.023834786674461,-5.656356468975819,-12.269551865199338,5.630475818760627,301
Aleksej Pokusevski,pokusal01,4.9246136581105135,0.5,25.5,13.214285714285714,14.0,9.162645995161716,0.6933894266608867,1.1785714285714286,56.0,18.39290299960658,8.305533339545269,0.48291965341131293,1.5500019261567504,70.0,56,False,Team.CHARLOTTE_HORNETS,0.5095737161155007,1.260415082929286,1.0,10.338454919113333,1.7939698492462313,0.035175879396984924,13.23035237034192,13.213638,13.205452,13.214128,13.214601,13.826752,0.61262417,0.0004892349,0.6123246,0.6131134,8.599729040722249,-7.080462214928032,-13.69365761115155,5.583386186904564,302
Julian Phillips,phillju01,3.892865960333568,2.0,18.400000000000006,9.620253164556962,8.0,7.586303109724563,0.7885762443003164,1.0625,79.0,12.383398312205081,21.513020833333318,0.6666666666666666,-72183.37499957086,20.0,79,False,Team.CHICAGO_BULLS,0.32180847942797086,1.1253958300307938,1.0,-72161.19531207086,1.7325387365911806,0.18831942789034564,9.506499696728635,9.422058,9.574622,9.620193,9.638406,12.736047,3.1158543,0.19813442,2.6005883,3.3139887,8.555849727055772,-7.124341528594508,-13.737536924818027,5.553495419046559,303
Colby Jones,jonesco02,3.1101571477485783,0.0,28.09999999999998,10.923076923076923,6.0,11.756906568949415,1.0763365168756507,2.8333333333333335,78.0,24.756842666748504,10.363502270246679,1.067919255912476,3.325652291495793,20.0,78,False,Team.WASHINGTON_WIZARDS,1.0844138168530029,0.8500968775975769,1.0,14.757073817654948,2.3567741935483855,0.0,10.867527186026088,10.868531,10.923259,10.925289,10.9240675,13.934036,3.008747,0.056757927,2.847149,3.065505,9.780774467423479,-5.899416788226802,-12.51261218445032,5.532262659134497,304
Wendell Moore Jr.,moorewe01,3.644126946539455,0.0,20.0,10.472222222222221,10.0,7.95992082285828,0.7600985401137881,1.4,72.0,12.800194182508278,5.7471772942445,1.0076851922974315,1.4945367249180106,20.0,72,False,Team.CHARLOTTE_HORNETS,0.2598205951047028,1.1626574786043742,1.0,8.249399211459941,1.7433414043583537,0.0,10.380190255243097,10.472269,10.362855,10.436361,10.472168,13.818177,3.381816,-0.035907745,3.5077722,3.3459082,9.342171229718787,-6.338020025931494,-12.951215422155013,5.476107513880168,305
Jaden Hardy,hardyja02,4.696197317052739,0.0,27.4,13.403508771929825,14.0,10.027785344560868,0.7481462887957716,1.1428571428571428,57.0,2.92701130317179,-1.4861598550406967,0.9239760822480763,2.263577505961985,70.0,57,False,Team.DALLAS_MAVERICKS,-0.9500091941783452,1.1790418860640606,1.0,1.7013937331693645,1.9023142509135198,0.0,13.392195139125636,13.347807,13.4037285,13.40354,13.406569,13.687062,0.2835226,0.055732727,0.26855528,0.33925533,8.704926840431664,-6.975264415218616,-13.588459811442135,5.473256484565071,306
Kris Murray,murrakr01,3.80163939535894,1.0,23.200000000000003,10.405797101449275,10.0,8.506295776828486,0.8174573935949381,1.1,69.0,14.583213896097485,5.668998349625651,1.7128427771052037,1.8473745213889932,35.0,69,False,Team.PORTLAND_TRAIL_BLAZERS,0.4394368629714454,1.0899688715588518,1.0,9.229215648119848,2.034053367217281,0.08767471410419314,10.33671051443856,10.405738,10.328355,10.411726,10.410399,13.819098,3.4073725,0.005988121,3.3870902,3.4133606,8.52778617441181,-7.15240508123847,-13.76560047746199,5.324165660522907,307
Keita Bates-Diop,bateske01,3.6187287021036196,1.0,21.0,9.60377358490566,8.0,7.415790451746052,0.7721746442878993,1.25,106.0,6.077865272146315,3.80194246619982,0.2820109900047622,0.6213518670846274,20.0,106,False,Team.BROOKLYN_NETS,-0.41896341561449085,1.1465593577493483,1.0,4.70530532328921,1.9804270462633453,0.09430604982206406,9.528787584030894,9.518138,9.583304,9.620322,9.603625,13.658535,4.038213,0.102184296,3.6638272,4.140397,8.575908825627804,-7.104282430022476,-13.717477826245995,5.294894372272739,308
Troy Brown Jr.,browntr01,3.655536098240394,1.0,19.0,9.525423728813559,9.0,7.035878830831924,0.7386420836638496,1.1944444444444444,118.0,10.829422080291522,1.0001797561768515,-0.0522200215391983,0.9141993314556681,20.0,118,False,Team.DETROIT_PISTONS,0.16227202760634027,1.1924037911753866,1.0,1.8621590660933214,1.8051529790660226,0.09500805152979067,9.416417032141224,9.521821,9.525809,9.525275,9.505599,13.798878,4.2736025,0.0034542084,4.2588916,4.2770567,8.474775328927102,-7.2054159267231785,-13.818611322946698,5.257346069238886,309
Talen Horton-Tucker,hortota01,3.8568503213851364,0.0,25.900000000000013,12.086206896551724,10.5,10.931265634453629,0.9044413791702004,1.8571428571428572,58.0,38.394917755847345,20.92676023925145,0.8045137447749671,3.3724648649309983,55.0,58,False,Team.CHICAGO_BULLS,2.2050226409614577,0.995578259456147,1.0,25.103738848957413,1.9791831357048757,0.0,12.059958152955083,12.084968,12.057249,12.086693,12.116532,13.85031,1.7636175,0.0017251968,1.7605802,1.7653427,8.743469660892435,-6.936721594757845,-13.549916990981364,5.25235043051867,310
